CustomerID,FirstName,LastName,CreditCardNumber,OrderID,Customer_Occupation,Credit_Card_Number,Order_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Product_ID,Product_Name,Category,Manufacturer,Review_Rating,Delivery_Tracking_ID,Delivery_Type,Delivery_Zip_Code,Transaction_Status,Order_Returned,Order_Delivered_on_Time
325-76-8709,Stacey,Kub,xxxx-xxxx-xxxx-7274,ecf774cb-9878-42ff-9079-6421d49d9898,Actor,12345789032,13198,1/16/2018,1/20/2018,1/24/2018,fit4,Fitbit large,fitness,Fitbit large,5,13198,Pickup,60663,Disputed,0,1
771-98-8895,Celine,Runolfsson,xxxx-xxxx-xxxx-3485,babeb81c-e3c7-433f-9cca-f44a5afbe518,Actor,12345789032,13203,1/27/2018,1/31/2018,2/4/2018,fit4,Fitbit large,fitness,Fitbit large,5,13203,Pickup,60663,Disputed,0,1
156-60-1154,Steve,Boehm,xxxx-xxxx-xxxx-4076,8c9dc3a9-1c85-4f47-b548-bc05483bb518,Lawyer,12345789032,13264,2/26/2018,3/2/2018,3/6/2018,fit3,Fitbit small,fitness,Fitbit small,3,13264,Pickup,60663,Disputed,1,1
878-69-6287,Noemie,Abshire,xxxx-xxxx-xxxx-3961,499f8bf2-3d13-4723-ba44-a82ac02fd836,Lawyer,12345789032,13287,3/24/2018,3/28/2018,4/1/2018,fit3,Fitbit small,fitness,Fitbit small,3,13287,Pickup,60663,Disputed,1,1
090-64-0280,Verla,Borer,xxxx-xxxx-xxxx-6762,a4eb3b6f-2901-4a38-b270-4b11e4b43c2b,Lawyer,12345789032,13371,7/26/2018,7/30/2018,8/3/2018,fit3,Fitbit small,fitness,Fitbit small,3,13371,Pickup,60663,Disputed,1,1
003-35-8017,Silas,Stroman,xxxx-xxxx-xxxx-6502,a80367cf-4786-48fb-a283-9d2adf93a0a5,Actor,12345789032,13389,6/23/2018,6/27/2018,7/1/2018,fit4,Fitbit large,fitness,Fitbit large,5,13389,Pickup,60663,Disputed,0,1
402-66-6283,Heber,Stanton,xxxx-xxxx-xxxx-8805,f662853f-9f23-44e8-84d9-e3678dc2d22c,Actor,12345789032,13417,9/21/2018,9/25/2018,9/29/2018,fit4,Fitbit large,fitness,Fitbit large,5,13417,Pickup,60663,Disputed,0,1
401-86-2084,Rickie,Kautzer,xxxx-xxxx-xxxx-2884,75ee512c-1e0e-4ab3-a52a-d1f1d5a667e0,Lawyer,12345789032,13573,11/7/2018,11/11/2018,11/15/2018,fit3,Fitbit small,fitness,Fitbit small,3,13573,Pickup,60663,Disputed,1,1
128-14-5362,Beatrice,Welch,xxxx-xxxx-xxxx-4521,43e258b4-4ac2-4494-92d2-0489f698031d,Driver,12345789025,91,3/31/2020,4/4/2020,4/8/2020,s10,Samsung s10,phone,Samsung s10,2,91,Delivery,60663,Disputed,1,1
268-13-9761,Gabriella,Krajcik,xxxx-xxxx-xxxx-2615,6b2cba20-d347-43da-b577-581ceaf84b80,Driver,12345789025,124,5/3/2020,5/7/2020,5/11/2020,s10,Samsung s10,phone,Samsung s10,2,124,Delivery,60663,Disputed,1,1
090-64-0280,Verla,Borer,xxxx-xxxx-xxxx-6762,2dfdce45-90f0-44ee-8724-cb774004d1a6,Driver,12345789025,311,11/6/2020,11/10/2020,11/14/2020,s10,Samsung s10,phone,Samsung s10,2,311,Delivery,60663,Disputed,1,1
172-81-8248,Vickie,Stroman,xxxx-xxxx-xxxx-8864,d66f3bc8-7734-49ac-96b8-9b87e26d2cab,Banker,12345789023,617,6/19/2020,6/23/2020,6/27/2020,Redmi,Redmi,phone,Redmi,4,617,Pickup,60663,Disputed,1,1
691-83-5536,Lonnie,Veum,xxxx-xxxx-xxxx-3329,4893739b-03c4-416c-a221-b3636291eca5,Banker,12345789023,1528,6/26/2019,6/30/2019,7/4/2019,Redmi,Redmi,phone,Redmi,4,1528,Pickup,60663,Disputed,1,1
733-50-8512,Wilhelmine,Boyer,xxxx-xxxx-xxxx-1749,cf0928ad-428c-456e-8467-26395ee709a7,Driver,12345789025,1901,3/28/2018,4/1/2018,4/5/2018,s10,Samsung s10,phone,Samsung s10,2,1901,Delivery,60663,Disputed,1,1
131-65-7233,Elliott,Cremin,xxxx-xxxx-xxxx-7972,0407432c-cbee-41b4-afbc-02ce2054334a,Banker,12345789023,2051,8/25/2018,8/29/2018,9/2/2018,Redmi,Redmi,phone,Redmi,4,2051,Pickup,60663,Disputed,1,1
328-31-6206,Kellie,Hintz,xxxx-xxxx-xxxx-7669,a048d8be-f7c6-492a-b654-4e2ac71bdbce,Banker,12345789023,3228,1/31/2020,2/4/2020,2/8/2020,Redmi,Redmi,phone,Redmi,4,3228,Pickup,60663,Disputed,1,1
697-93-6349,Shawna,Mueller,xxxx-xxxx-xxxx-8451,56ae5992-e57e-4b61-b472-e3ef07ecaccd,Driver,12345789025,3611,12/4/2020,12/8/2020,12/12/2020,s10,Samsung s10,phone,Samsung s10,2,3611,Delivery,60663,Disputed,1,1
177-68-8908,Percy,Adams,xxxx-xxxx-xxxx-3075,4435b7f8-5989-492c-a43f-b7992133fd3e,Driver,12345789025,3695,3/8/2019,3/12/2019,3/16/2019,s10,Samsung s10,phone,Samsung s10,2,3695,Delivery,60663,Disputed,1,1
691-83-5536,Lonnie,Veum,xxxx-xxxx-xxxx-3329,eeea260c-cf03-43cd-a154-2c52419ca6ce,Banker,12345789023,3861,8/21/2019,8/25/2019,8/29/2019,Redmi,Redmi,phone,Redmi,4,3861,Pickup,60663,Disputed,1,1
770-95-0980,Carroll,Wunsch,xxxx-xxxx-xxxx-5547,70e12bc4-87b7-4c2c-874b-feac237c0a49,Driver,12345789025,4319,6/23/2019,6/27/2019,7/1/2019,s10,Samsung s10,phone,Samsung s10,2,4319,Delivery,60663,Disputed,1,1
542-72-0448,Jovani,Bode,xxxx-xxxx-xxxx-3198,5c6de623-159f-4aeb-99fd-d763de63b88a,Driver,12345789025,4352,10/9/2019,10/13/2019,10/17/2019,s10,Samsung s10,phone,Samsung s10,2,4352,Delivery,60663,Disputed,1,1
635-61-2138,Frieda,Baumbach,xxxx-xxxx-xxxx-8426,94f13334-1f6b-4dc0-97cd-dc8962f9ffd2,Driver,12345789025,4555,1/20/2018,1/24/2018,1/28/2018,s10,Samsung s10,phone,Samsung s10,2,4555,Delivery,60663,Disputed,1,1
177-68-8908,Percy,Adams,xxxx-xxxx-xxxx-3075,e6ce09f5-69da-49ef-a133-44ee83b5f035,Driver,12345789025,5445,1/3/2020,1/7/2020,1/11/2020,s10,Samsung s10,phone,Samsung s10,2,5445,Delivery,60663,Disputed,1,1
228-17-5284,Dorthy,Rau,xxxx-xxxx-xxxx-2924,eb46ff6d-3275-4ca7-bf0e-129cf9352594,Banker,12345789023,6026,3/6/2020,3/10/2020,3/14/2020,Redmi,Redmi,phone,Redmi,4,6026,Pickup,60663,Disputed,1,1
399-27-5991,Wellington,Kunze,xxxx-xxxx-xxxx-8682,fb4d5c57-7885-49d2-97eb-24a9eeb2ad43,Banker,12345789023,6143,7/10/2020,7/14/2020,7/18/2020,Redmi,Redmi,phone,Redmi,4,6143,Pickup,60663,Disputed,1,1
526-58-0920,Bo,Harris,xxxx-xxxx-xxxx-1170,d2763693-09b2-423e-95a1-5223f7aa82cc,Driver,12345789025,6332,12/4/2020,12/8/2020,12/12/2020,s10,Samsung s10,phone,Samsung s10,2,6332,Delivery,60663,Disputed,1,1
302-66-6321,Sammie,Herzog,xxxx-xxxx-xxxx-5923,04a6ea2b-5274-4cf7-9fc1-ea95cb96e232,Banker,12345789023,6835,1/23/2019,1/27/2019,1/31/2019,Redmi,Redmi,phone,Redmi,4,6835,Pickup,60663,Disputed,1,1
697-93-6349,Shawna,Mueller,xxxx-xxxx-xxxx-8451,9f9aa5c4-af78-4f03-8a77-09a5d366689c,Banker,12345789023,7054,7/19/2019,7/23/2019,7/27/2019,Redmi,Redmi,phone,Redmi,4,7054,Pickup,60663,Disputed,1,1
083-50-4689,Hassan,Doyle,xxxx-xxxx-xxxx-3228,bf11ebfa-b5ba-4d88-acc1-5c3c41db575c,Driver,12345789025,7225,11/8/2019,11/12/2019,11/16/2019,s10,Samsung s10,phone,Samsung s10,2,7225,Delivery,60663,Disputed,1,1
327-64-1493,Leta,Kemmer,xxxx-xxxx-xxxx-4397,01289b7e-cfdb-4989-9868-4f76cc8b3abe,Banker,12345789023,7274,1/18/2018,1/22/2018,1/26/2018,Redmi,Redmi,phone,Redmi,4,7274,Pickup,60663,Disputed,1,1
046-27-9290,Nelson,Kovacek,xxxx-xxxx-xxxx-8118,fc155743-4a44-45a6-a55c-ae7b2e2650a4,Driver,12345789025,7292,2/5/2018,2/9/2018,2/13/2018,s10,Samsung s10,phone,Samsung s10,2,7292,Delivery,60663,Disputed,1,1
832-79-5766,Emmanuelle,Crona,xxxx-xxxx-xxxx-1309,78023899-eee1-4498-8ca8-bd0c74ad7b03,Banker,12345789023,7493,8/25/2018,8/29/2018,9/2/2018,Redmi,Redmi,phone,Redmi,4,7493,Pickup,60663,Disputed,1,1
542-72-0448,Jovani,Bode,xxxx-xxxx-xxxx-3198,aaf92179-a676-4fb6-a602-434495abe3a4,Driver,12345789025,7748,1/2/2018,1/6/2018,1/10/2018,s10,Samsung s10,phone,Samsung s10,2,7748,Delivery,60663,Disputed,1,1
399-27-5991,Wellington,Kunze,xxxx-xxxx-xxxx-8682,d31cc135-e637-44fb-b287-bd0081013a0f,Banker,12345789023,8150,12/12/2018,12/16/2018,12/20/2018,Redmi,Redmi,phone,Redmi,4,8150,Pickup,60663,Disputed,1,1
217-36-9247,Jay,Hills,xxxx-xxxx-xxxx-1382,4863ac50-2b13-41fe-8ae1-19cc5777969d,Driver,12345789025,8320,6/5/2020,6/9/2020,6/13/2020,s10,Samsung s10,phone,Samsung s10,2,8320,Delivery,60663,Disputed,1,1
185-38-1978,Alberto,Stanton,xxxx-xxxx-xxxx-7284,240f4db5-bbf7-4c44-b60f-fecbf8c79741,Driver,12345789025,8353,7/8/2020,7/12/2020,7/16/2020,s10,Samsung s10,phone,Samsung s10,2,8353,Delivery,60663,Disputed,1,1
793-73-4197,Guiseppe,Cartwright,xxxx-xxxx-xxxx-0419,b918f676-c3c6-4603-a29d-b47267b1705b,Driver,12345789025,8540,1/18/2020,1/22/2020,1/26/2020,s10,Samsung s10,phone,Samsung s10,2,8540,Delivery,60663,Disputed,1,1
551-35-5887,Abner,Johnson,xxxx-xxxx-xxxx-4948,f6ec7bdf-bbb5-425b-ae49-ab54a8683912,Banker,12345789023,8864,7/10/2020,7/14/2020,7/18/2020,Redmi,Redmi,phone,Redmi,4,8864,Pickup,60663,Disputed,1,1
079-99-7068,Darius,Buckridge,xxxx-xxxx-xxxx-4421,5e9f6033-3d2f-41fb-8d2d-dc61bca016b8,Banker,12345789023,9067,12/28/2020,1/1/2021,1/5/2021,Redmi,Redmi,phone,Redmi,4,9067,Pickup,60663,Disputed,1,1
193-93-9399,Cletus,Gerhold,xxxx-xxxx-xxxx-0640,0f760ff1-07e7-42f4-a118-39ef9108d41a,Driver,12345789025,9558,1/25/2019,1/29/2019,2/2/2019,s10,Samsung s10,phone,Samsung s10,2,9558,Delivery,60663,Disputed,1,1
159-90-3886,Niko,Windler,xxxx-xxxx-xxxx-0210,1ef1ff10-53f2-499c-b514-337317c36a9a,Banker,12345789023,10885,1/1/2020,1/5/2020,1/9/2020,Redmi,Redmi,phone,Redmi,4,10885,Pickup,60663,Disputed,1,1
526-58-0920,Bo,Harris,xxxx-xxxx-xxxx-1170,aa162713-4eb3-49ff-ba48-9781191a22f7,Banker,12345789023,11369,1/20/2020,1/24/2020,1/28/2020,Redmi,Redmi,phone,Redmi,4,11369,Pickup,60663,Disputed,1,1
424-48-8225,Ashley,Schmeler,xxxx-xxxx-xxxx-2123,db0fdf43-d0ec-43f6-a46b-494036892138,Banker,12345789023,11479,4/7/2020,4/11/2020,4/15/2020,Redmi,Redmi,phone,Redmi,4,11479,Pickup,60663,Disputed,1,1
059-90-8545,Philip,Conn,xxxx-xxxx-xxxx-1226,7196c007-b060-44a7-9054-329f04b459b1,Driver,12345789025,11570,6/13/2020,6/17/2020,6/21/2020,s10,Samsung s10,phone,Samsung s10,2,11570,Delivery,60663,Disputed,1,1
814-60-1077,Margarett,Upton,xxxx-xxxx-xxxx-6235,2d4a31fb-a812-412e-ada7-5a768a16fa42,Driver,12345789025,12279,1/25/2019,1/29/2019,2/2/2019,s10,Samsung s10,phone,Samsung s10,2,12279,Delivery,60663,Disputed,1,1
770-19-3002,Rasheed,Hayes,xxxx-xxxx-xxxx-3399,fe5f4b6f-fabc-4a23-b6b9-520cd4e2c656,Banker,12345789023,12328,2/27/2019,3/3/2019,3/7/2019,Redmi,Redmi,phone,Redmi,4,12328,Pickup,60663,Disputed,1,1
793-73-4197,Guiseppe,Cartwright,xxxx-xxxx-xxxx-0419,8eb80439-3758-4cfc-b1b0-2eb5c31f4189,Banker,12345789023,12463,7/25/2019,7/29/2019,8/2/2019,Redmi,Redmi,phone,Redmi,4,12463,Pickup,60663,Disputed,1,1
673-98-0282,Kamren,Sauer,xxxx-xxxx-xxxx-7263,af36bd1d-1a70-4a7b-9134-22de83c6a863,Banker,12345789023,12547,6/23/2019,6/27/2019,7/1/2019,Redmi,Redmi,phone,Redmi,4,12547,Pickup,60663,Disputed,1,1
881-41-0845,Jon,Hauck,xxxx-xxxx-xxxx-7612,0dba342b-dbca-4e52-bb30-beb8a9895c33,Driver,12345789025,12600,11/7/2019,11/11/2019,11/15/2019,s10,Samsung s10,phone,Samsung s10,2,12600,Delivery,60663,Disputed,1,1
718-25-7681,Domenic,Lynch,xxxx-xxxx-xxxx-1965,64da424e-fe8d-4ee6-abc5-40fadddb57b7,Driver,12345789025,12802,4/14/2018,4/18/2018,4/22/2018,s10,Samsung s10,phone,Samsung s10,2,12802,Delivery,60663,Disputed,1,1
551-35-5887,Abner,Johnson,xxxx-xxxx-xxxx-4948,e8d15ad5-9034-4872-bbfc-f33f155332a6,Banker,12345789023,13221,1/31/2018,2/4/2018,2/8/2018,Redmi,Redmi,phone,Redmi,4,13221,Pickup,60663,Disputed,1,1
176-67-9115,Margot,Schaden,xxxx-xxxx-xxxx-2586,f82b1147-8143-4698-bb35-7148a0ab91e4,Driver,12345789025,13308,6/6/2018,6/10/2018,6/14/2018,s10,Samsung s10,phone,Samsung s10,2,13308,Delivery,60663,Disputed,1,1
851-47-9844,Ahmad,Stamm,xxxx-xxxx-xxxx-1323,1ce60821-21ac-4315-8066-185ffed57487,Banker,12345789023,13440,11/9/2018,11/13/2018,11/17/2018,Redmi,Redmi,phone,Redmi,4,13440,Pickup,60663,Disputed,1,1
585-84-4642,Brigitte,Champlin,xxxx-xxxx-xxxx-3001,d30454ab-ef11-4f48-bb86-3da2d16debd0,Driver,12345789025,13510,11/14/2018,11/18/2018,11/22/2018,s10,Samsung s10,phone,Samsung s10,2,13510,Delivery,60663,Disputed,1,1
277-21-2819,Giovani,Okuneva,xxxx-xxxx-xxxx-5001,7731ce0b-9a12-4911-978e-3b391d0dda32,Driver,12345789025,13594,12/16/2018,12/20/2018,12/24/2018,s10,Samsung s10,phone,Samsung s10,2,13594,Delivery,60663,Disputed,1,1
270-11-6017,Tania,VonRueden,xxxx-xxxx-xxxx-0121,9aee7c9b-68ee-468f-8b6a-28d5a5ff967c,Ranger,12345789024,2,1/2/2020,1/6/2020,1/10/2020,s1,Sony,speaker,Sony,4,2,Delivery,60663,Disputed,0,1
639-97-3176,Alfonso,Bradtke,xxxx-xxxx-xxxx-1958,7c2c023f-fa5b-4e13-b57f-98e1a8e708e0,Actor,12345789029,205,7/23/2020,7/27/2020,7/31/2020,s5,Logitech,speaker,Logitech,5,205,Delivery,60663,Approved,0,0
832-53-1505,Rowena,Schmeler,xxxx-xxxx-xxxx-8914,24ec43bd-dc8d-445c-baae-e3820557ca59,Actor,12345789029,381,1/25/2020,1/29/2020,2/2/2020,s5,Logitech,speaker,Logitech,5,381,Delivery,60663,Approved,0,0
442-96-1940,Hershel,Schamberger,xxxx-xxxx-xxxx-7072,3251c415-728b-45a6-a234-fb6d8478bb24,Student,12345789028,446,2/27/2020,3/2/2020,3/6/2020,s4,Harman Kardon,speaker,Harman Kardon,4,446,Delivery,60663,Approved,1,0
264-16-1661,Merl,Hermann,xxxx-xxxx-xxxx-3879,5ca21842-7710-481a-943e-949abf9ef39e,Student,12345789028,501,1/20/2020,1/24/2020,1/28/2020,s4,Harman Kardon,speaker,Harman Kardon,4,501,Delivery,60663,Approved,1,0
885-65-4098,Darian,Jakubowski,xxxx-xxxx-xxxx-1126,9b7441c9-1c8e-4512-ab31-c07eb64a4b70,Student,12345789026,521,1/27/2020,1/31/2020,2/4/2020,s2,Bose,speaker,Bose,2,521,Pickup,60663,Disputed,0,1
243-20-4075,Marley,Gislason,xxxx-xxxx-xxxx-5054,cd19bbd6-7656-4bca-a62d-43009836cd00,Ranger,12345789024,530,2/15/2020,2/19/2020,2/23/2020,s1,Sony,speaker,Sony,4,530,Delivery,60663,Disputed,0,1
378-35-4684,Wendell,Murphy,xxxx-xxxx-xxxx-0747,430114e8-5eda-4b7d-a4da-10474e6de5fa,Student,12345789026,554,2/28/2020,3/3/2020,3/7/2020,s2,Bose,speaker,Bose,2,554,Pickup,60663,Disputed,0,1
161-79-0065,Esmeralda,Johnson,xxxx-xxxx-xxxx-5109,998b51af-7472-4d82-8a52-2bcb1af339c7,Actor,12345789029,696,7/2/2020,7/6/2020,7/10/2020,s5,Logitech,speaker,Logitech,5,696,Delivery,60663,Approved,0,0
448-66-7730,Tatum,Fay,xxxx-xxxx-xxxx-0377,fb521741-893b-426b-8b9c-7b81b533f8ce,Actor,12345789029,724,10/8/2020,10/12/2020,10/16/2020,s5,Logitech,speaker,Logitech,5,724,Delivery,60663,Approved,0,0
217-36-9247,Jay,Hills,xxxx-xxxx-xxxx-1382,05425d56-42b5-495b-9b92-78e12db0552c,Student,12345789028,757,6/24/2020,6/28/2020,7/2/2020,s4,Harman Kardon,speaker,Harman Kardon,4,757,Delivery,60663,Approved,1,0
609-46-0710,Connie,Bartoletti,xxxx-xxxx-xxxx-2044,dfa01c3e-5a0e-4d76-bbf4-4263a6370371,Ranger,12345789024,838,12/28/2020,1/1/2021,1/5/2021,s1,Sony,speaker,Sony,4,838,Delivery,60663,Disputed,0,1
645-81-4317,Virgie,Leuschke,xxxx-xxxx-xxxx-2573,a08437dd-1e80-44e1-90aa-4196a6224db0,Actor,12345789029,944,2/6/2019,2/10/2019,2/14/2019,s5,Logitech,speaker,Logitech,5,944,Delivery,60663,Approved,0,0
076-32-1677,Antone,Gusikowski,xxxx-xxxx-xxxx-4981,0b5307d9-ebd6-4069-88e0-1ce02fb1efc4,Actor,12345789029,1079,6/21/2019,6/25/2019,6/29/2019,s5,Logitech,speaker,Logitech,5,1079,Delivery,60663,Approved,0,0
133-58-3722,General,Connelly,xxxx-xxxx-xxxx-0647,ba55474d-1dd0-4da9-b4e3-9568fd468710,Actor,12345789029,1163,9/13/2019,9/17/2019,9/21/2019,s5,Logitech,speaker,Logitech,5,1163,Delivery,60663,Approved,0,0
090-43-6444,Lonzo,Padberg,xxxx-xxxx-xxxx-7169,7198a10a-c2ba-42db-8fc4-00ac1056a995,Student,12345789026,1329,2/14/2019,2/18/2019,2/22/2019,s2,Bose,speaker,Bose,2,1329,Pickup,60663,Disputed,0,1
328-31-6206,Kellie,Hintz,xxxx-xxxx-xxxx-7669,be9a21e1-4126-4f67-9304-de8ccc8823fc,Ranger,12345789024,1647,11/5/2019,11/9/2019,11/13/2019,s1,Sony,speaker,Sony,4,1647,Delivery,60663,Disputed,0,1
198-09-4544,Megane,Kassulke,xxxx-xxxx-xxxx-1016,8f839ce9-08a3-40fc-b341-c520bb34d41f,Student,12345789026,1767,12/11/2019,12/15/2019,12/19/2019,s2,Bose,speaker,Bose,2,1767,Pickup,60663,Disputed,0,1
746-84-2322,Nia,Hand,xxxx-xxxx-xxxx-3301,928db4a9-7509-4b8c-940c-244634b27c41,Actor,12345789029,1787,11/19/2019,11/23/2019,11/27/2019,s5,Logitech,speaker,Logitech,5,1787,Delivery,60663,Approved,0,0
374-64-7831,Madeline,Becker,xxxx-xxxx-xxxx-3016,0f3c175e-b668-4d36-bc2b-4bd3fbbfb05d,Student,12345789028,1820,1/6/2018,1/10/2018,1/14/2018,s4,Harman Kardon,speaker,Harman Kardon,4,1820,Delivery,60663,Approved,1,0
117-99-3389,Chandler,Zemlak,xxxx-xxxx-xxxx-7229,ae2c5afa-93e7-4bb2-8b7d-7eb43841f00d,Ranger,12345789024,1849,2/4/2018,2/8/2018,2/12/2018,s1,Sony,speaker,Sony,4,1849,Delivery,60663,Disputed,0,1
198-09-4544,Megane,Kassulke,xxxx-xxxx-xxxx-1016,892f8041-5e69-4d91-afdc-6be04d30fd02,Ranger,12345789024,1883,3/10/2018,3/14/2018,3/18/2018,s1,Sony,speaker,Sony,4,1883,Delivery,60663,Disputed,0,1
059-90-8545,Philip,Conn,xxxx-xxxx-xxxx-1226,49bc8181-6cfe-4e71-be55-3755aba470b2,Actor,12345789029,2023,7/28/2018,8/1/2018,8/5/2018,s5,Logitech,speaker,Logitech,5,2023,Delivery,60663,Approved,0,0
053-46-5290,Sean,Bergnaum,xxxx-xxxx-xxxx-5229,226f41ed-4874-45e5-a72c-bcc01d735846,Actor,12345789029,3256,2/21/2020,2/25/2020,2/29/2020,s5,Logitech,speaker,Logitech,5,3256,Delivery,60663,Approved,0,0
010-53-4057,Keagan,Parker,xxxx-xxxx-xxxx-5613,71d352e6-b3ef-4145-a1cf-cc20773653db,Actor,12345789029,3289,2/28/2020,3/3/2020,3/7/2020,s5,Logitech,speaker,Logitech,5,3289,Delivery,60663,Approved,0,0
381-32-3555,Levi,Ruecker,xxxx-xxxx-xxxx-4716,dc054526-ed8d-46fc-9369-57442424c8ae,Ranger,12345789024,3317,4/9/2020,4/13/2020,4/17/2020,s1,Sony,speaker,Sony,4,3317,Delivery,60663,Disputed,0,1
542-72-0448,Jovani,Bode,xxxx-xxxx-xxxx-3198,0ef44d2b-b983-4092-9ef7-8025c7a29e33,Student,12345789028,3427,7/19/2020,7/23/2020,7/27/2020,s4,Harman Kardon,speaker,Harman Kardon,4,3427,Delivery,60663,Approved,1,0
100-98-5382,Kurtis,Grimes,xxxx-xxxx-xxxx-2212,1797e590-16da-40fb-a2cb-e1eb4aa37278,Student,12345789026,3476,6/20/2020,6/24/2020,6/28/2020,s2,Bose,speaker,Bose,2,3476,Pickup,60663,Disputed,0,1
442-96-1940,Hershel,Schamberger,xxxx-xxxx-xxxx-7072,c358c26d-707e-40b2-aeaf-ab0f2d8bdc65,Banker,12345789027,3494,7/24/2020,7/28/2020,8/1/2020,s3,JBL,speaker,JBL,1,3494,Delivery,60663,Disputed,1,1
302-66-6321,Sammie,Herzog,xxxx-xxxx-xxxx-5923,323e1a7f-d90d-49a1-9266-d7d06d27905f,Student,12345789028,3546,12/7/2020,12/11/2020,12/15/2020,s4,Harman Kardon,speaker,Harman Kardon,4,3546,Delivery,60663,Approved,1,0
597-36-6460,Era,Weimann,xxxx-xxxx-xxxx-6442,b67080a4-349a-490d-9b1b-c12857fa3e5a,Actor,12345789029,3604,11/21/2020,11/25/2020,11/29/2020,s5,Logitech,speaker,Logitech,5,3604,Delivery,60663,Approved,0,0
526-58-0920,Bo,Harris,xxxx-xxxx-xxxx-1170,f27a6632-ce1a-4fa3-a690-8e45c13e0c5b,Student,12345789028,3670,2/11/2019,2/15/2019,2/19/2019,s4,Harman Kardon,speaker,Harman Kardon,4,3670,Delivery,60663,Approved,1,0
381-32-3555,Levi,Ruecker,xxxx-xxxx-xxxx-4716,ca809b66-4fd4-4f95-9743-2e1979961038,Student,12345789028,3748,4/30/2019,5/4/2019,5/8/2019,s4,Harman Kardon,speaker,Harman Kardon,4,3748,Delivery,60663,Approved,1,0
131-65-7233,Elliott,Cremin,xxxx-xxxx-xxxx-7972,bb15b7cc-0734-4b08-b705-2bf56309351e,Student,12345789028,3782,6/3/2019,6/7/2019,6/11/2019,s4,Harman Kardon,speaker,Harman Kardon,4,3782,Delivery,60663,Approved,1,0
012-82-4953,Alva,Swaniawski,xxxx-xxxx-xxxx-3258,44afc8c3-9cd8-487f-8e79-79aad079b6e2,Actor,12345789029,3800,6/21/2019,6/25/2019,6/29/2019,s5,Logitech,speaker,Logitech,5,3800,Delivery,60663,Approved,0,0
448-66-7730,Tatum,Fay,xxxx-xxxx-xxxx-0377,485770dc-de63-4ea1-9232-076c786d0631,Student,12345789028,3889,9/18/2019,9/22/2019,9/26/2019,s4,Harman Kardon,speaker,Harman Kardon,4,3889,Delivery,60663,Approved,1,0
010-53-4057,Keagan,Parker,xxxx-xxxx-xxxx-5613,830038a0-0351-4d19-90d7-1b88861d3514,Banker,12345789027,3950,11/18/2019,11/22/2019,11/26/2019,s3,JBL,speaker,JBL,1,3950,Delivery,60663,Disputed,1,1
843-61-4498,Watson,O'Conner,xxxx-xxxx-xxxx-5824,3a1b6a74-583c-4556-912d-f6c68352b501,Actor,12345789029,4109,1/14/2019,1/18/2019,1/22/2019,s5,Logitech,speaker,Logitech,5,4109,Delivery,60663,Approved,0,0
557-11-0707,Margret,Konopelski,xxxx-xxxx-xxxx-3378,e39dc926-c7a5-4fbe-b637-88c176607809,Student,12345789028,4237,6/4/2019,6/8/2019,6/12/2019,s4,Harman Kardon,speaker,Harman Kardon,4,4237,Delivery,60663,Approved,1,0
641-61-6610,Caleb,Sanford,xxxx-xxxx-xxxx-6517,4fabc020-bccd-429e-a3ea-3aef1edcb689,Actor,12345789029,4244,6/19/2019,6/23/2019,6/27/2019,s5,Logitech,speaker,Logitech,5,4244,Delivery,60663,Approved,0,0
814-60-1077,Margarett,Upton,xxxx-xxxx-xxxx-6235,4cc3301c-7cc8-483a-ad80-d0286c3d0fa5,Student,12345789026,4303,7/30/2019,8/3/2019,8/7/2019,s2,Bose,speaker,Bose,2,4303,Pickup,60663,Disputed,0,1
619-82-5238,Tabitha,Gaylord,xxxx-xxxx-xxxx-4817,f5009f76-3614-46b3-baf2-7f0de953cb36,Actor,12345789029,4328,7/10/2019,7/14/2019,7/18/2019,s5,Logitech,speaker,Logitech,5,4328,Delivery,60663,Approved,0,0
131-65-7233,Elliott,Cremin,xxxx-xxxx-xxxx-7972,c3695a19-8a66-4ec7-8769-64972b84e120,Student,12345789026,4522,12/12/2019,12/16/2019,12/20/2019,s2,Bose,speaker,Bose,2,4522,Pickup,60663,Disputed,0,1
012-82-4953,Alva,Swaniawski,xxxx-xxxx-xxxx-3258,5862e2b7-d7e4-486d-85a2-9ee4aac1c604,Actor,12345789029,4693,6/7/2018,6/11/2018,6/15/2018,s5,Logitech,speaker,Logitech,5,4693,Delivery,60663,Approved,0,0
832-53-1505,Rowena,Schmeler,xxxx-xxxx-xxxx-8914,462f2209-c744-4e1e-bad7-320dc69e3abd,Banker,12345789027,4742,7/26/2018,7/30/2018,8/3/2018,s3,JBL,speaker,JBL,1,4742,Delivery,60663,Disputed,1,1
718-25-7681,Domenic,Lynch,xxxx-xxxx-xxxx-1965,979c602c-341a-4a3b-b52b-8c96f4ad8b92,Student,12345789028,4760,8/13/2018,8/17/2018,8/21/2018,s4,Harman Kardon,speaker,Harman Kardon,4,4760,Delivery,60663,Approved,1,0
278-36-4066,Ahmad,Berge,xxxx-xxxx-xxxx-6895,eaca4820-329d-4460-8915-bbec62e28620,Banker,12345789027,4877,12/8/2018,12/12/2018,12/16/2018,s3,JBL,speaker,JBL,1,4877,Delivery,60663,Disputed,1,1
